IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
632,1048,596,770,0.0791954,0.0169539,0.0996849,0.0828927,0.0100001,1.7779e+07,2.68887e+07,2.80101e+07,3.62247e+07,0,0,0,0,0,1,0,0,630,23,594,768
632,1048,948,1601,0.0791954,0.0169539,0.0659613,0.0606222,0.100001,1.7779e+07,2.68887e+07,4.44884e+07,7.51702e+07,0,0,0,0,0,1,0,0,630,23,946,1599
632,1048,3412,4185,0.0791954,0.0169539,0.0575454,0.0575834,0.5,1.7779e+07,2.68887e+07,1.60238e+08,1.96499e+08,0,0,0,0,0,1,0,0,630,23,3410,4183
632,1048,5718,5833,0.0791954,0.0169539,0.0555646,0.0557244,1,1.7779e+07,2.68887e+07,2.68595e+08,2.73733e+08,0,0,0,0,0,1,0,0,630,23,5716,5831
1913,994,1164,1101,0.00461759,0.0151666,0.00119128,0.0024648,0.0100001,5.27874e+07,2.54264e+07,4.57927e+07,4.64843e+07,0,0,0,0,1,1,1,1,1484,9,749,856
1913,994,1957,2374,0.00461759,0.0151666,0.00706835,0.00598098,0.100001,5.27874e+07,2.54264e+07,8.50122e+07,1.01982e+08,0,0,0,0,1,1,1,1,1484,9,1634,1933
1913,994,5471,5558,0.00461759,0.0151666,0.00602261,0.00585368,0.5,5.27874e+07,2.54264e+07,2.46841e+08,2.50283e+08,0,0,0,0,1,1,1,1,1484,9,5013,5080
1913,994,8274,8263,0.00461759,0.0151666,0.00601297,0.0060748,1,5.27874e+07,2.54264e+07,3.77573e+08,3.77281e+08,0,0,0,0,1,1,1,1,1484,9,7789,7788
2064,1027,1035,1163,0.0117235,0.00261295,0.00151768,0.00165121,0.0100001,5.7683e+07,2.63045e+07,4.58238e+07,5.12918e+07,0,0,0,0,1,1,1,1,1878,9,909,1010
2064,1027,2108,2340,0.0117235,0.00261295,0.00997567,0.0131681,0.100001,5.7683e+07,2.63045e+07,9.36736e+07,1.05985e+08,0,0,0,0,1,1,1,1,1878,9,1865,2164
2064,1027,6825,6759,0.0117235,0.00261295,0.00910843,0.011417,0.5,5.7683e+07,2.63045e+07,3.08191e+08,3.06477e+08,0,0,0,0,1,1,1,1,1878,9,6501,6503
850,735,873,924,0.00405581,0.0018793,0.000771777,0.00155605,0.0100001,2.25696e+07,1.81066e+07,3.5147e+07,3.8332e+07,0,0,0,0,1,1,1,1,685,20,668,758
850,735,1248,1660,0.00405581,0.0018793,0.000927656,0.0020674,0.100001,2.25696e+07,1.81066e+07,5.11413e+07,6.97898e+07,0,0,0,0,1,1,1,1,685,20,998,1408
850,735,3094,3344,0.00405581,0.0018793,0.00237437,0.000824302,0.5,2.25696e+07,1.81066e+07,1.35806e+08,1.45799e+08,0,0,0,0,1,1,1,1,685,20,2910,3097
850,735,4562,4510,0.00405581,0.0018793,0.00083789,0.00217774,1,2.25696e+07,1.81066e+07,1.99629e+08,1.98213e+08,0,0,0,0,1,1,1,1,685,20,4312,4320
742,869,971,1076,0.0139166,0.0163644,0.0114834,0.00992507,0.0100001,1.99347e+07,2.23893e+07,4.34079e+07,4.82145e+07,0,0,0,0,0,1,0,0,740,328,969,1074
742,869,1781,2382,0.0139166,0.0163644,0.0198003,0.0212441,0.100001,1.99347e+07,2.23893e+07,7.97651e+07,1.06773e+08,0,0,0,0,0,1,0,0,740,328,1779,2380
742,869,6475,7348,0.0139166,0.0163644,0.0231466,0.0231471,0.5,1.99347e+07,2.23893e+07,2.9017e+08,3.29503e+08,0,0,0,0,0,1,0,0,740,328,6473,7346
1317,556,1129,1254,0.00133649,0.00119017,0.000906511,0.00114055,0.0100001,3.44154e+07,1.37119e+07,4.22262e+07,4.78249e+07,0,0,0,0,1,1,1,1,901,37,718,842
1317,556,1423,2001,0.00133649,0.00119017,0.00235067,0.00262399,0.100001,3.44154e+07,1.37119e+07,5.7891e+07,8.41994e+07,0,0,0,0,1,1,1,1,901,37,1134,1724
1317,556,4107,4921,0.00133649,0.00119017,0.00245281,0.00236992,0.5,3.44154e+07,1.37119e+07,1.76062e+08,2.12991e+08,0,0,0,0,1,1,1,1,901,37,3718,4533
1317,556,6719,6992,0.00133649,0.00119017,0.00263265,0.002659,1,3.44154e+07,1.37119e+07,2.94256e+08,3.06267e+08,0,0,0,0,1,1,1,1,901,37,6372,6629
1378,748,1004,1071,0.000346469,0.00594061,0.00141477,0.000361957,0.0100001,3.60466e+07,1.83371e+07,3.89636e+07,4.13484e+07,0,0,0,0,1,1,1,1,972,13,709,739
1378,748,1385,1656,0.000346469,0.00594061,0.000557515,0.00146451,0.100001,3.60466e+07,1.83371e+07,5.39881e+07,6.93649e+07,0,0,0,0,1,1,1,1,972,13,986,1416
1378,748,3147,3587,0.000346469,0.00594061,0.00136078,0.000591587,0.5,3.60466e+07,1.83371e+07,1.35942e+08,1.52444e+08,0,0,0,0,1,1,1,1,972,13,2892,3170
1378,748,4758,4734,0.000346469,0.00594061,0.00108327,0.00133644,1,3.60466e+07,1.83371e+07,2.07366e+08,2.07063e+08,0,0,0,0,1,1,1,1,972,13,4464,4473
991,637,607,745,0.100859,0.00789091,0.100818,0.0951145,0.0100001,2.66277e+07,1.56472e+07,2.71537e+07,3.34606e+07,0,0,0,0,0,1,0,0,989,32,605,743
991,637,878,1541,0.100859,0.00789091,0.0877251,0.084516,0.100001,2.66277e+07,1.56472e+07,3.93063e+07,6.90934e+07,0,0,0,0,0,1,0,0,989,32,876,1539
991,637,3249,4060,0.100859,0.00789091,0.0832279,0.0832636,0.5,2.66277e+07,1.56472e+07,1.45664e+08,1.82158e+08,0,0,0,0,0,1,0,0,989,32,3247,4058
991,637,5541,5658,0.100859,0.00789091,0.0822125,0.0822933,1,2.66277e+07,1.56472e+07,2.48365e+08,2.53723e+08,0,0,0,0,0,1,0,0,989,32,5539,5656
1117,1066,973,1087,0.00125678,0.00867336,0.00134967,0.00135514,0.0100001,2.9261e+07,2.61944e+07,3.75326e+07,4.27643e+07,0,0,0,0,1,1,1,1,798,57,678,797
1117,1066,1464,2217,0.00125678,0.00867336,0.00143313,0.00194885,0.100001,2.9261e+07,2.61944e+07,5.67186e+07,8.7453e+07,0,0,0,0,1,1,1,1,798,57,1032,1631
1117,1066,3567,4376,0.00125678,0.00867336,0.00101997,0.0016608,0.5,2.9261e+07,2.61944e+07,1.53371e+08,1.91758e+08,0,0,0,0,1,1,1,1,798,57,3249,4148
1117,1066,6026,6232,0.00125678,0.00867336,0.00130887,0.00130828,1,2.9261e+07,2.61944e+07,2.64632e+08,2.74127e+08,0,0,0,0,1,1,1,1,798,57,5749,5958
1239,764,774,941,0.00195115,0.000881607,0.00453683,0.00126268,0.0100001,3.27355e+07,1.89204e+07,3.16515e+07,3.76212e+07,0,0,0,0,1,1,1,1,1002,50,626,717
1239,764,1156,1527,0.00195115,0.000881607,0.00334513,0.00223745,0.100001,3.27355e+07,1.89204e+07,4.62289e+07,6.43202e+07,0,0,0,0,1,1,1,1,1002,50,882,1323
1239,764,3000,3152,0.00195115,0.000881607,0.00116923,0.00208597,0.5,3.27355e+07,1.89204e+07,1.29642e+08,1.37083e+08,0,0,0,0,1,1,1,1,1002,50,2761,2944
1239,764,4390,4310,0.00195115,0.000881607,0.000519114,0.00218219,1,3.27355e+07,1.89204e+07,1.90871e+08,1.89346e+08,0,0,0,0,1,1,1,1,1002,50,4096,4104
1093,609,878,997,0.00138333,0.0010339,0.00320554,0.00240917,0.0100001,2.88339e+07,1.49721e+07,3.58874e+07,4.12471e+07,0,0,0,0,1,1,1,1,872,50,709,827
1093,609,1328,1881,0.00138333,0.0010339,0.00200699,0.00215129,0.100001,2.88339e+07,1.49721e+07,5.53228e+07,8.01151e+07,0,0,0,0,1,1,1,1,872,50,1126,1676
1093,609,3886,4671,0.00138333,0.0010339,0.00216105,0.00147036,0.5,2.88339e+07,1.49721e+07,1.70206e+08,2.03193e+08,0,0,0,0,1,1,1,1,872,50,3678,4357
1093,609,6447,6662,0.00138333,0.0010339,0.001842,0.00160904,1,2.88339e+07,1.49721e+07,2.83353e+08,2.92457e+08,0,0,0,0,1,1,1,1,872,50,6176,6345
560,913,618,758,0.0948706,0.000649531,0.0889687,0.0986138,0.0100001,1.50872e+07,2.23659e+07,2.76494e+07,3.39325e+07,0,0,0,0,0,1,0,0,558,24,616,756
560,913,849,1661,0.0948706,0.000649531,0.0949474,0.0943485,0.100001,1.50872e+07,2.23659e+07,3.79974e+07,7.44137e+07,0,0,0,0,0,1,0,0,558,24,847,1659
560,913,3376,4469,0.0948706,0.000649531,0.0930646,0.0930907,0.5,1.50872e+07,2.23659e+07,1.51346e+08,2.00082e+08,0,0,0,0,0,1,0,0,558,24,3374,4467
560,913,5988,6285,0.0948706,0.000649531,0.0925298,0.0925715,1,1.50872e+07,2.23659e+07,2.67744e+08,2.82915e+08,0,0,0,0,0,1,0,0,558,24,5986,6283
1008,1111,929,1112,0.000676865,0.00258074,0.00232692,0.00085239,0.0100001,2.61356e+07,2.67053e+07,3.74062e+07,4.40074e+07,0,0,0,0,1,1,1,1,733,5,752,867
1008,1111,1534,2038,0.000676865,0.00258074,0.00308723,0.00380794,0.100001,2.61356e+07,2.67053e+07,6.30968e+07,8.57109e+07,0,0,0,0,1,1,1,1,733,5,1313,1803
1008,1111,4546,5165,0.000676865,0.00258074,0.00337538,0.00347009,0.5,2.61356e+07,2.67053e+07,1.9491e+08,2.23267e+08,0,0,0,0,1,1,1,1,733,5,4213,4852
